"item_id"	"manufacturer_item_id"	"upc_or_ean_id"	"manufacturer"	"product_name"	"short_description"	"extended_description"	images	weight	length	width	height	categories	"retail_map"	"msrp"	"stock_status"
"BLK75FL004YL"	"75FL004YL"	"648018097683"	"Blackhawk!"	"09768 - LEGACY X6-P LIGHT YLW"	"09768 - LEGACY X6-P LIGHT YLW"	"Legacy X-P Xenon Light: 65 Lumens - Yellow - 3.75" length - 1 hour runtime - (2) 3-Volt CR123A - Momentary Switch and Constant On - Anti-roll system - Completely pre-focused penetrating light beam which leaves no shadows or artifacts"	BLK75FL004YL.jpg	.4000	8.6600	3.7400	1.5700	FLSHLTS	"n/a"	"49.99"	"N"
"BLK75FL005YL"	"75FL005YL"	"648018146817"	"Blackhawk!"	"14681 - LEGACY X9-P LIGHT YLW"	"14681 - LEGACY X9-P LIGHT YLW"	"Legacy X9-P Xenon Light: 120 Lumens - Yellow - 6.25" length - 1 hour runtime - (3) 3-Volt CR123A - Momentary Switch and Constant On - Anti-roll system - Completely pre-focused penetrating light beam which leaves no shadows or artifacts"	BLK75FL005YL.jpg	.4000	8.6600	3.7400	1.5700	FLSHLTS	"n/a"	"59.99"	"N"
"BLK808001BK"	"808001BK"	"648018157141"	"Blackhawk!"	"15714 - WATCHCAP WITH POCKET BLK"	"15714 - WATCHCAP WITH POCKET BLK"	"Performance Fleece Watch Cap: Black - Soft polyester fleece - Accessory pocket with YKK zipper - Buttonhole underneath pocket - Low-profile design - Flip cap inside out to avoid seam irritation when wearing a helmet - One size fits all"	BLK808001BK.jpg	.3000	10.0000	6.0000	.2500	TAC GEAR	"n/a"	"19.99"	"N"
"BLK808001CT"	"808001CT"	"648018157158"	"Blackhawk!"	"15715 - WATCHCAP WITH POCKET C TAN"	"15715 - WATCHCAP WITH POCKET C TAN"	"Performance Fleece Watch Cap: Coyote Tan - Soft polyester fleece - Accessory pocket with YKK zipper - Buttonhole underneath pocket - Low-profile design - Flip cap inside out to avoid seam irritation when wearing a helmet - One size fits all"	BLK808001CT.jpg	.3000	10.0000	6.0000	.2500	TAC GEAR	"n/a"	"19.99"	"N"
"BLK808001OD"	"808001OD"	"648018157165"	"Blackhawk!"	"15716 - WATCHCAP WITH POCKET OD GRN"	"15716 - WATCHCAP WITH POCKET OD GRN"	"Performance Fleece Watch Cap: Olive Drab - Soft polyester fleece - Accessory pocket with YKK zipper - Buttonhole underneath pocket - Low-profile design - Flip cap inside out to avoid seam irritation when wearing a helmet - One size fits all"	BLK808001OD.jpg	.3000	10.0000	6.0000	.2500	TAC GEAR	"n/a"	"19.99"	"N"
"BLK8121"	"8121"	"648018081217"	"Blackhawk!"	"08121 - REPL LENS 8118 SPEC OPS ORNG"	"08121 - REPL LENS 8118 SPEC OPS ORNG"	"Spec Ops Tactical Replacement Lens: Orange Lens - ANSI Z80.3, AS1067, & EN1836 standards"	BLK8121.jpg	.1000	4.0000	8.9000	1.1000	PRO EYE	"n/a"	"22.99"	"N"
"BLK82ES00NA3X"	"82ES00NA3X"	"648018094835"	"Blackhawk!"	"09483 - SHELL JACKET NAVY XXXL"	"09483 - SHELL JACKET NAVY XXXL"	"Shell Jak-Layer 3: Black - 3X-Large - Water & wind proof - Breathable 3-layer laminate hard-shell seals out the elements - Rugged face fabric in high abrasion areas - 100% waterproof sealed seams - YKK waterproof zipper sealed external pockets"	BLK82ES00NA3X.jpg	2.3000	12.0000	18.0000	4.0000	APPAREL	"n/a"	"299.99"	"N"
"BLK82ES00NALG"	"82ES00NALG"	"648018094804"	"Blackhawk!"	"09480 - SHELL JACKET NAVY LG"	"09480 - SHELL JACKET NAVY LG"	"Shell Jak-Layer 3: Navy - Large - Water & wind proof - Breathable 3-layer laminate hard-shell seals out the elements - Rugged face fabric in high abrasion areas - 100% waterproof sealed seams - YKK waterproof zipper sealed external pockets"	BLK82ES00NALG.jpg	1.9000	12.0000	18.0000	4.0000	APPAREL	"n/a"	"299.99"	"N"
"BLK82ES00NAMD"	"82ES00NAMD"	"648018094798"	"Blackhawk!"	"09479 - SHELL JACKET NAVY MD"	"09479 - SHELL JACKET NAVY MD"	"Shell Jak-Layer 3: Navy - Medium - Water & wind proof - Breathable 3-layer laminate hard-shell seals out the elements - Rugged face fabric in high abrasion areas - 100% waterproof sealed seams - YKK waterproof zipper sealed external pockets"	BLK82ES00NAMD.jpg	1.9000	12.0000	18.0000	4.0000	APPAREL	"n/a"	"299.99"	"N"
"BLK82ES00NASM"	"82ES00NASM"	"648018094781"	"Blackhawk!"	"09478 - SHELL JACKET NAVY SM"	"09478 - SHELL JACKET NAVY SM"	"Shell Jak-Layer 3: Navy - Small - Water & wind proof - Breathable 3-layer laminate hard-shell seals out the elements - Rugged face fabric in high abrasion areas - 100% waterproof sealed seams - YKK waterproof zipper sealed external pockets"	BLK82ES00NASM.jpg	1.8000	12.0000	18.0000	4.0000	APPAREL	"n/a"	"299.99"	"N"
"BLK82ES00NAXL"	"82ES00NAXL"	"648018094811"	"Blackhawk!"	"09481 - SHELL JACKET NAVY XLG"	"09481 - SHELL JACKET NAVY XLG"	"Shell Jak-Layer 3: Navy - X-Large - Water & wind proof - Breathable 3-layer laminate hard-shell seals out the elements - Rugged face fabric in high abrasion areas - 100% waterproof sealed seams - YKK waterproof zipper sealed external pockets"	BLK82ES00NAXL.jpg	2.0000	12.0000	18.0000	4.0000	APPAREL	"n/a"	"299.99"	"N"
"BLK82ES00NAXX"	"82ES00NAXX"	"648018094828"	"Blackhawk!"	"09482 - SHELL JACKET NAVY XXL"	"09482 - SHELL JACKET NAVY XXL"	"Shell Jak-Layer 3: Navy - 2X-Large - Water & wind proof - Breathable 3-layer laminate hard-shell seals out the elements - Rugged face fabric in high abrasion areas - 100% waterproof sealed seams - YKK waterproof zipper sealed external pockets"	BLK82ES00NAXX.jpg	2.1000	12.0000	18.0000	4.0000	APPAREL	"n/a"	"299.99"	"N"
"BLK82FH01NA2XL"	"82FH01NA2XL"	"648018147470"	"Blackhawk!"	"14747 - 3/4 ZIP GRID FLC HOODY NAVY XXL"	"14747 - 3/4 ZIP GRID FLC HOODY NAVY XXL"	"3/4 Zip Grid Fleece Pullover Hoody: Navy - 2X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FH01NA2XL.jpg	1.2400	11.0000	14.5000	1.5000	APPAREL	"n/a"	"79.99"	"N"
"BLK82FH01NA3XL"	"82FH01NA3XL"	"648018147487"	"Blackhawk!"	"14748 - 3/4 ZIP GRID FLC HOODY NAVY XXXL"	"14748 - 3/4 ZIP GRID FLC HOODY NAVY XXXL"	"3/4 Zip Grid Fleece Pullover Hoody: Navy - 3X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FH01NA3XL.jpg	1.2400	11.0000	14.5000	1.5000	APPAREL	"n/a"	"79.99"	"N"
"BLK82FH01NALG"	"82FH01NALG"	"648018147456"	"Blackhawk!"	"14745 - 3/4 ZIP GRID FLC HOODY NAVY LG"	"14745 - 3/4 ZIP GRID FLC HOODY NAVY LG"	"3/4 Zip Grid Fleece Pullover Hoody: Navy - Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FH01NALG.jpg	1.2400	11.0000	14.5000	1.5000	APPAREL	"n/a"	"79.99"	"N"
"BLK82FH01NAMD"	"82FH01NAMD"	"648018147449"	"Blackhawk!"	"14744 - 3/4 ZIP GRID FLC HOODY NAVY MD"	"14744 - 3/4 ZIP GRID FLC HOODY NAVY MD"	"3/4 Zip Grid Fleece Pullover Hoody: Navy - Medium - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FH01NAMD.jpg	1.2400	11.0000	14.5000	1.5000	APPAREL	"n/a"	"79.99"	"N"
"BLK82FH01NASM"	"82FH01NASM"	"648018147432"	"Blackhawk!"	"14743 - 3/4 ZIP GRID FLC HOODY NAVY SM"	"14743 - 3/4 ZIP GRID FLC HOODY NAVY SM"	"3/4 Zip Grid Fleece Pullover Hoody: Navy - Small - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FH01NASM.jpg	1.2400	11.0000	14.5000	1.5000	APPAREL	"n/a"	"79.99"	"N"
"BLK82FH01NAXL"	"82FH01NAXL"	"648018147463"	"Blackhawk!"	"14746 - 3/4 ZIP GRID FLC HOODY NAVY XLG"	"14746 - 3/4 ZIP GRID FLC HOODY NAVY XLG"	"3/4 Zip Grid Fleece Pullover Hoody: Navy - X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FH01NAXL.jpg	1.2400	11.0000	14.5000	1.5000	APPAREL	"n/a"	"79.99"	"N"
"BLK82FJ01NA2XL"	"82FJ01NA2XL"	"648018147593"	"Blackhawk!"	"14759 - GRID FLEECE JACKET NAVY XXL"	"14759 - GRID FLEECE JACKET NAVY XXL"	"Grid Fleece Jacket: Navy - 2X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves for full range of motion - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket"	BLK82FJ01NA2XL.jpg	1.2400	11.5000	14.5000	.7500	APPAREL	"n/a"	"74.99"	"N"
"BLK82FJ01NA3XL"	"82FJ01NA3XL"	"648018147609"	"Blackhawk!"	"14760 - GRID FLEECE JACKET NAVY XXXL"	"14760 - GRID FLEECE JACKET NAVY XXXL"	"Grid Fleece Jacket: Navy - 3X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves for full range of motion - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket"	BLK82FJ01NA3XL.jpg	1.2400	11.5000	14.5000	.7500	APPAREL	"n/a"	"74.99"	"N"
"BLK82FJ01NALG"	"82FJ01NALG"	"648018147579"	"Blackhawk!"	"14757 - GRID FLEECE JACKET NAVY LG"	"14757 - GRID FLEECE JACKET NAVY LG"	"Grid Fleece Jacket: Navy - Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves for full range of motion - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket"	BLK82FJ01NALG.jpg	1.2400	11.5000	14.5000	.7500	APPAREL	"n/a"	"74.99"	"N"
"BLK82FJ01NAMD"	"82FJ01NAMD"	"648018147562"	"Blackhawk!"	"14756 - GRID FLEECE JACKET NAVY MD"	"14756 - GRID FLEECE JACKET NAVY MD"	"Grid Fleece Jacket: Navy - Medium - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves for full range of motion - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket"	BLK82FJ01NAMD.jpg	1.2400	11.5000	14.5000	.7500	APPAREL	"n/a"	"74.99"	"N"
"BLK82FJ01NASM"	"82FJ01NASM"	"648018147555"	"Blackhawk!"	"14755 - GRID FLEECE JACKET NAVY SM"	"14755 - GRID FLEECE JACKET NAVY SM"	"Grid Fleece Jacket: Navy - Small - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves for full range of motion - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket"	BLK82FJ01NASM.jpg	1.2400	11.5000	14.5000	.7500	APPAREL	"n/a"	"74.99"	"N"
"BLK82FJ01NAXL"	"82FJ01NAXL"	"648018147586"	"Blackhawk!"	"14758 - GRID FLEECE JACKET NAVY XLG"	"14758 - GRID FLEECE JACKET NAVY XLG"	"Grid Fleece Jacket: Navy - X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves for full range of motion - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket"	BLK82FJ01NAXL.jpg	1.2400	11.5000	14.5000	.7500	APPAREL	"n/a"	"74.99"	"N"
"BLK82FP03NA2XL"	"82FP03NA2XL"	"648018147531"	"Blackhawk!"	"14753 - 3/4 ZIP GRID FLC PULLOVER NVY 2X"	"14753 - 3/4 ZIP GRID FLC PULLOVER NVY 2X"	"3/4 Zip Grid Fleece Pullover: Navy - 2X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FP03NA2XL.jpg	1.2400	11.7500	16.0000	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP03NA3XL"	"82FP03NA3XL"	"648018147548"	"Blackhawk!"	"14754 - 3/4 ZIP GRID FLC PULLOVER NVY 3X"	"14754 - 3/4 ZIP GRID FLC PULLOVER NVY 3X"	"3/4 Zip Grid Fleece Pullover: Navy - 3X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FP03NA3XL.jpg	1.2400	11.7500	16.0000	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP03NALG"	"82FP03NALG"	"648018147517"	"Blackhawk!"	"14751 - 3/4 ZIP GRID FLC PULLOVER NVY LG"	"14751 - 3/4 ZIP GRID FLC PULLOVER NVY LG"	"3/4 Zip Grid Fleece Pullover: Navy - Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FP03NALG.jpg	1.2400	11.7500	16.0000	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP03NAMD"	"82FP03NAMD"	"648018147500"	"Blackhawk!"	"14750 - 3/4 ZIP GRID FLC PULLOVER NVY MD"	"14750 - 3/4 ZIP GRID FLC PULLOVER NVY MD"	"3/4 Zip Grid Fleece Pullover: Navy - Medium - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FP03NAMD.jpg	1.2400	11.7500	16.0000	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP03NASM"	"82FP03NASM"	"648018147494"	"Blackhawk!"	"14749 - 3/4 ZIP GRID FLC PULLOVER NVY SM"	"14749 - 3/4 ZIP GRID FLC PULLOVER NVY SM"	"3/4 Zip Grid Fleece Pullover: Navy - Small - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FP03NASM.jpg	1.2400	11.7500	16.0000	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP03NAXL"	"82FP03NAXL"	"648018147524"	"Blackhawk!"	"14752 - 3/4 ZIP GRID FLC PULLOVER NVY XL"	"14752 - 3/4 ZIP GRID FLC PULLOVER NVY XL"	"3/4 Zip Grid Fleece Pullover: Navy - X-Large - Contoured, athletic fit for minimal bulk when layering - Raglan sleeves - Flat seam construction - Sleeve thumb-holes - Zippered chest pocket - Double zippered opening - High-quality YKK zippers"	BLK82FP03NAXL.jpg	1.2400	11.7500	16.0000	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04BK2XL"	"82FP04BK2XL"	"648018162794"	"Blackhawk!"	"16279 - 3/4 ZIP SOFT FLC PULLOVER BLK 2X"	"16279 - 3/4 ZIP SOFT FLC PULLOVER BLK 2X"	"3/4 Zip Soft Fleece Pullover: Black - 2X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04BK2XL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04BK3XL"	"82FP04BK3XL"	"648018162800"	"Blackhawk!"	"16280 - 3/4 ZIP SOFT FLC PULLOVER BLK 3X"	"16280 - 3/4 ZIP SOFT FLC PULLOVER BLK 3X"	"3/4 Zip Soft Fleece Pullover: Black - 3X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04BK3XL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04BKLG"	"82FP04BKLG"	"648018162770"	"Blackhawk!"	"16277 - 3/4 ZIP SOFT FLC PULLOVER BLK LG"	"16277 - 3/4 ZIP SOFT FLC PULLOVER BLK LG"	"3/4 Zip Soft Fleece Pullover: Black - Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04BKLG.jpg	1.1200	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04BKMD"	"82FP04BKMD"	"648018162763"	"Blackhawk!"	"16276 - 3/4 ZIP SOFT FLC PULLOVER BLK MD"	"16276 - 3/4 ZIP SOFT FLC PULLOVER BLK MD"	"3/4 Zip Soft Fleece Pullover: Black - Medium - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04BKMD.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04BKSM"	"82FP04BKSM"	"648018162756"	"Blackhawk!"	"16275 - 3/4 ZIP SOFT FLC PULLOVER BLK SM"	"16275 - 3/4 ZIP SOFT FLC PULLOVER BLK SM"	"3/4 Zip Soft Fleece Pullover: Black - Small - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04BKSM.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04BKXL"	"82FP04BKXL"	"648018162787"	"Blackhawk!"	"16278 - 3/4 ZIP SOFT FLC PULLOVER BLK XL"	"16278 - 3/4 ZIP SOFT FLC PULLOVER BLK XL"	"3/4 Zip Soft Fleece Pullover: Black - X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04BKXL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04CB2XL"	"82FP04CB2XL"	"648018162855"	"Blackhawk!"	"16285 - 3/4 ZIP SOFT FLC PULLOVER BRN 2X"	"16285 - 3/4 ZIP SOFT FLC PULLOVER BRN 2X"	"3/4 Zip Soft Fleece Pullover: Coyote Brown - 2X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04CB2XL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04CB3XL"	"82FP04CB3XL"	"648018162862"	"Blackhawk!"	"16286 - 3/4 ZIP SOFT FLC PULLOVER BRN 3X"	"16286 - 3/4 ZIP SOFT FLC PULLOVER BRN 3X"	"3/4 Zip Soft Fleece Pullover: Coyote Brown - 3X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04CB3XL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04CBLG"	"82FP04CBLG"	"648018162831"	"Blackhawk!"	"16283 - 3/4 ZIP SOFT FLC PULLOVER BRN LG"	"16283 - 3/4 ZIP SOFT FLC PULLOVER BRN LG"	"3/4 Zip Soft Fleece Pullover: Coyote Brown - Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04CBLG.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04CBMD"	"82FP04CBMD"	"648018162824"	"Blackhawk!"	"16282 - 3/4 ZIP SOFT FLC PULLOVER BRN MD"	"16282 - 3/4 ZIP SOFT FLC PULLOVER BRN MD"	"3/4 Zip Soft Fleece Pullover: Coyote Brown - Medium - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04CBMD.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04CBSM"	"82FP04CBSM"	"648018162817"	"Blackhawk!"	"16281 - 3/4 ZIP SOFT FLC PULLOVER BRN SM"	"16281 - 3/4 ZIP SOFT FLC PULLOVER BRN SM"	"3/4 Zip Soft Fleece Pullover: Coyote Brown - Small - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04CBSM.jpg	1.1200	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04CBXL"	"82FP04CBXL"	"648018162848"	"Blackhawk!"	"16284 - 3/4 ZIP SOFT FLC PULLOVER BRN XL"	"16284 - 3/4 ZIP SOFT FLC PULLOVER BRN XL"	"3/4 Zip Soft Fleece Pullover: Coyote Brown - X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04CBXL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04NA2XL"	"82FP04NA2XL"	"648018162916"	"Blackhawk!"	"16291 - 3/4 ZIP SOFT FLC PULLOVER NVY 2X"	"16291 - 3/4 ZIP SOFT FLC PULLOVER NVY 2X"	"3/4 Zip Soft Fleece Pullover: Navy - 2X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04NA2XL.jpg	1.2000	6.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04NA3XL"	"82FP04NA3XL"	"648018162923"	"Blackhawk!"	"16292 - 3/4 ZIP SOFT FLC PULLOVER NVY 3X"	"16292 - 3/4 ZIP SOFT FLC PULLOVER NVY 3X"	"3/4 Zip Soft Fleece Pullover: Navy - 3X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04NA3XL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04NALG"	"82FP04NALG"	"648018162893"	"Blackhawk!"	"16289 - 3/4 ZIP SOFT FLC PULLOVER NVY LG"	"16289 - 3/4 ZIP SOFT FLC PULLOVER NVY LG"	"3/4 Zip Soft Fleece Pullover: Navy - Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04NALG.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04NAMD"	"82FP04NAMD"	"648018162886"	"Blackhawk!"	"16288 - 3/4 ZIP SOFT FLC PULLOVER NVY MD"	"16288 - 3/4 ZIP SOFT FLC PULLOVER NVY MD"	"3/4 Zip Soft Fleece Pullover: Navy - Medium - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04NAMD.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04NASM"	"82FP04NASM"	"648018162879"	"Blackhawk!"	"16287 - 3/4 ZIP SOFT FLC PULLOVER NVY SM"	"16287 - 3/4 ZIP SOFT FLC PULLOVER NVY SM"	"3/4 Zip Soft Fleece Pullover: Navy - Small - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04NASM.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
"BLK82FP04NAXL"	"82FP04NAXL"	"648018162909"	"Blackhawk!"	"16290 - 3/4 ZIP SOFT FLC PULLOVER NVY XL"	"16290 - 3/4 ZIP SOFT FLC PULLOVER NVY XL"	"3/4 Zip Soft Fleece Pullover: Navy - X-Large - Contoured, athletic fit for minimal bulk when layering - Soft fleece body with grid fleece collar - Ragland-style sleeves provide full range of motion - Flat-seam construction"	BLK82FP04NAXL.jpg	1.2000	16.0000	11.7500	1.0000	APPAREL	"n/a"	"69.99"	"N"
