"item_id",qty_available,"stock_status","active_status"
"HOG75107BLKGRY",0,"N","Y"
"HOG75117BLKGRY",0,"N","Y"
"HOG76117BLKGRY",0,"N","Y"
"HOG76137BLKGRY",0,"N","Y"
"HOG82108",0,"N","Y"
"HOG82109",0,"N","Y"
"HOG82117BLKGRY",0,"N","Y"
"HOG82117TAN",0,"N","Y"
"HOG82120",0,"N","Y"
"HOG82142",0,"N","Y"
"HOG82143",0,"N","Y"
"HOG82144",0,"N","Y"
"HOG82145",0,"N","Y"
"HOG82157TAN",0,"N","Y"
"HOG82158",0,"N","Y"
"HOG82159",0,"N","Y"
"HOG82167BLKGRY",0,"N","Y"
"HOG82720",0,"N","Y"
"HOG82721",0,"N","Y"
"HOG82820",0,"N","Y"
"HOG82821",0,"N","Y"
"HOG91117BLKGRY",0,"N","Y"
"HOG91127BLKGRY",0,"N","Y"
"HOG92137BLKGRY",0,"N","Y"
"HOG92137TAN",0,"N","Y"
"HOG92167BLKGRY",0,"N","Y"
"HOG92167TAN",0,"N","Y"
"HOG94167BLKGRY",0,"N","Y"
"HOG94177BLKGRY",0,"N","Y"
"HOG99167BLKGRY",0,"N","Y"
"HOG99177BLKGRY",0,"N","Y"
"CHA40637",0,"N","Y"
"CHA40972",0,"N","Y"
"CHA42650",0,"N","Y"
"CHA42651",0,"N","Y"
"FIV743851903234",1,"S","Y"
"FIV743851903432",1,"S","Y"
"FIV743851903436",1,"S","Y"
"FIV743851903630",0,"N","Y"
"FIV743851903634",1,"S","Y"
"FIV743851904032",0,"N","Y"
"FIV743851904036",0,"N","Y"
"FIV743851904434",0,"N","Y"
"FIV743857242830",0,"N","Y"
"FIV743857243032",0,"N","Y"
"FIV743857243036",0,"N","Y"
"FIV743857243430",0,"N","Y"
"FIV743857243632",0,"N","Y"
"FIV743857243834",0,"N","Y"
"FIV743857244030",0,"N","Y"
"FIV743857244236",0,"N","Y"
"FIV743857244432",0,"N","Y"
"DED08435",0,"N","Y"
"DED08437",5,"S","Y"
"DED08442",0,"N","Y"
"DED08444",0,"N","Y"
"XGRXGS250SC",44,"S","Y"
"ATVASPBBLK",0,"N","Y"
"ATVBDMBLK",6,"S","Y"
"HOR83271",0,"S","Y"
"HOR90262",0,"S","Y"
"UNC22405",985,"S","Y"
"BUS111024ML",0,"N","Y"
"BUS119477C",17,"S","Y"
"BUS130105",0,"S","Y"
"BUS130106",1,"S","Y"
"BUS134211C",0,"N","Y"
"BUS134212C",0,"N","Y"
"BUS150142",3,"S","Y"
"BUS157050",0,"N","Y"
"BUS191142",0,"N","Y"
"BUS19150",0,"N","Y"
"BUS360300",0,"N","Y"
"BUS360403",0,"N","Y"
"BUS730232P",11,"S","Y"
"BUS732736XB",0,"N","Y"
"BUS853940B",2,"S","Y"
"BUS853950B",0,"N","Y"
"BUSET1624SF",14,"S","Y"
"BUSET3124FG",6,"S","Y"
"BUT23701",0,"N","Y"
"BUT41618",0,"N","Y"
"HOP0701508",0,"N","Y"
"HOP0701510",58,"S","Y"
"HOPBVSK",0,"N","Y"
"HOPGC4A",28,"S","Y"
"MILDT00722",0,"N","Y"
"MILSCT6",0,"N","Y"
"MILTLMK4",0,"N","Y"
"MILTLNFO",0,"N","Y"
"SIM560655C",0,"N","Y"
"TASWC154560",0,"N","Y"
"UNC53471",1,"N","Y"
"UNC53491",0,"N","Y"
"UNC74201",11,"S","Y"
"UNC87701",0,"N","Y"
"GVTMV1000",0,"S","Y"
"GVTGV3000STD",1,"S","Y"
"HOG82080",79,"S","Y"
"BCY35610",19,"S","Y"
"BCY34019",29,"S","Y"
"BCY35560",19,"S","Y"
"HOG01237BLKGRY",0,"N","Y"
"HOG01247BLKGRY",0,"N","Y"
"HOG01407BLKGRY",0,"N","Y"
"HOG01417BLKGRY",0,"N","Y"
"HOG01427BLKGRY",0,"N","Y"
"HOG03137BLKGRY",0,"N","Y"
"HOG03167BLKGRY",0,"N","Y"
"FIV743691904236",0,"N","Y"
"FIV743691904432",0,"N","Y"
"FIV743850183030",0,"N","Y"
"FIV743850183034",0,"N","Y"
"FIV743850183832",0,"N","Y"
"FIV743850183836",0,"N","Y"
"FIV743850184234",0,"N","Y"
"FIV743850184430",0,"N","Y"
"FIV743850552832",0,"N","Y"
"FIV743850552836",0,"N","Y"
"FIV743850553234",1,"S","Y"
"FIV743850553436",2,"S","Y"
"FIV743850553634",1,"S","Y"
"FIV743850553830",0,"N","Y"
"FIV743850553834",0,"N","Y"
"FIV743850554036",0,"N","Y"
"FIV743850554232",0,"N","Y"
"FIV743851902830",0,"N","Y"
"FIV743851902834",0,"N","Y"
"FIV743851903036",0,"N","Y"
"FIV743851903232",0,"S","Y"
"FIV743851903236",0,"N","Y"
"FIV743851903430",0,"N","Y"
"FIV743851903434",1,"S","Y"
"FIV743851903632",0,"N","Y"
"FIV743851903636",0,"N","Y"
"FIV743851904030",0,"N","Y"
"FIV743851904034",0,"N","Y"
"FIV743851904230",0,"N","Y"
"FIV743851904432",0,"N","Y"
"FIV743851904436",0,"N","Y"
"FIV743857243034",0,"N","Y"
"FIV743857243230",0,"N","Y"
"FIV743857243432",0,"N","Y"
"FIV743857243630",0,"N","Y"
"FIV743857243836",0,"N","Y"
"FIV743857244032",0,"N","Y"
"FIV743857244430",0,"N","Y"
"FIV743857244434",0,"N","Y"
"DED08434",0,"S","Y"
"DED08436",1,"S","Y"
"DED08443",0,"S","Y"
"DED08445",3,"S","Y"
"ATVASPBMOB",0,"N","Y"
"ATVBDMPNK",2,"S","Y"
"HOR80962",0,"S","Y"
"HOR86247",0,"S","Y"
"BUS205105D",0,"D","N"
"BUS119654C",0,"N","Y"
"BUS130105C",0,"N","Y"
"BUS134212",1,"S","Y"
"BUS134218",0,"N","Y"
"BUS150126C",0,"N","Y"
"BUS150142C",0,"N","Y"
"BUS190125",0,"N","Y"
"BUS191144",0,"N","Y"
"BUS360401",0,"N","Y"
"BUS730005",59,"S","Y"
"BUS731304",0,"S","N"
"BUS853950",0,"N","Y"
"BUS854144",3,"S","Y"
"BUSET1624J",1,"S","Y"
"BUSET1624SJ",7,"S","Y"
"BUT23700",0,"N","Y"
"BUT41314",0,"N","Y"
"HOP0701509",47,"S","Y"
"HOP1315AP",0,"N","Y"
"HOP24033V",33,"S","Y"
"HOPEGCOTG",0,"N","Y"
"HOPGO4A",43,"S","Y"
"MILDT00721",0,"N","Y"
"MILDT00723",0,"N","Y"
"MILTLMKR",0,"N","Y"
"HOG09117TAN",0,"N","Y"
"HOG09137TAN",0,"N","Y"
"HOG09167TAN",0,"N","Y"
"HOG20107BLKGRY",0,"N","Y"
"HOG20117BLKGRY",0,"N","Y"
"HOG20147TAN",0,"N","Y"
"HOG20157TAN",0,"N","Y"
"HOG21107BLKGRY",0,"N","Y"
"HOG21117BLKGRY",0,"N","Y"
"HOG26107BLKGRY",0,"N","Y"
"HOG26117BLKGRY",0,"N","Y"
"HOG26137TAN",0,"N","Y"
"HOG27107BLKGRY",0,"N","Y"
"HOG27117BLKGRY",0,"N","Y"
"HOG27221",0,"N","Y"
"HOG27621",0,"N","Y"
"HOG28117TAN",0,"N","Y"
"HOG28167BLKGRY",0,"N","Y"
"HOG28177BLKGRY",0,"N","Y"
"HOG30137TAN",0,"N","Y"
"HOG30167TAN",0,"N","Y"
"HOG31127BLKGRY",0,"N","Y"
"HOG31137BLKGRY",0,"N","Y"
"HOG31167TAN",0,"N","Y"
"HOG31177TAN",0,"N","Y"
"HOG38137TAN",0,"N","Y"
"HOG38167TAN",0,"N","Y"
"HOG43102",0,"N","Y"
"HOG43104",0,"N","Y"
"HOG43117TAN",0,"N","Y"
"HOG43121",0,"N","Y"
"HOG43127TAN",0,"N","Y"
"HOG43129",0,"N","Y"
"HOG43144",0,"N","Y"
"HOG43146",0,"N","Y"
"HOG43152",0,"N","Y"
"HOG43154",0,"N","Y"
"HOG43158",0,"N","Y"
"HOG43167BLKGRY",0,"N","Y"
"HOG45117TAN",0,"N","Y"
"HOG45127TAN",0,"N","Y"
"HOG45167BLKGRY",0,"N","Y"
"HOG45177BLKGRY",0,"N","Y"
"HOG52019",7,"S","Y"
"HOG52025",0,"N","Y"
"HOG52028",11,"S","Y"
"HOG52092",4,"S","Y"
"HOG52116",0,"N","Y"
"HOG52129",0,"N","Y"
"HOG52174",0,"N","Y"
"HOG72117BLKGRY",0,"N","Y"
"HOG72127BLKGRY",0,"N","Y"
"HOG72137BLKGRY",0,"N","Y"
"HOG75127BLKGRY",0,"N","Y"
"HOG75137BLKGRY",0,"N","Y"
"HOG76167BLKGRY",0,"N","Y"
"HOG76177BLKGRY",0,"N","Y"
"HOG82106",0,"N","Y"
"HOG82107TAN",0,"N","Y"
"HOG82122",0,"N","Y"
"HOG82124",0,"N","Y"
"HOG82137BLKGRY",0,"N","Y"
"HOG82140",0,"N","Y"
"HOG82147BLKGRY",0,"N","Y"
"HOG82148",0,"N","Y"
"HOG82155",0,"N","Y"
"HOG82157BLKGRY",0,"N","Y"
"HOG82167TAN",0,"N","Y"
"HOG82177TAN",0,"N","Y"
"HOG82520",0,"N","Y"
"HOG82620",0,"N","Y"
"HOG82921",0,"N","Y"
"HOG85117BLKGRY",0,"N","Y"
"HOG91137BLKGRY",0,"N","Y"
"MILTLRZR",0,"N","Y"
"SIM511304C",0,"N","Y"
"SIM801408C",77,"S","Y"
"SIM899897",0,"N","Y"
"UNC53481",0,"N","Y"
"UNC53492",0,"N","Y"
"UNC87700",0,"N","Y"
"UNC87702",0,"N","Y"
"PAC05177",0,"S","Y"
"GVTSV500",15,"S","Y"
"BCY35615",11,"S","Y"
"BCY35620",4,"S","Y"
"BCY34615",32,"S","Y"
"BCY35562",50,"S","Y"
"HOG01207BLKGRY",0,"N","Y"
"HOG01307BLKGRY",0,"N","Y"
"HOG01317BLKGRY",0,"N","Y"
"HOG01347BLKGRY",0,"N","Y"
"HOG01357BLKGRY",0,"N","Y"
"HOG01457BLKGRY",0,"N","Y"
"HOG01467BLKGRY",0,"N","Y"
"HOG09137BLKGRY",0,"N","Y"
"HOG09167BLKGRY",0,"N","Y"
"HOG15137BLKGRY",0,"N","Y"
"HOG15167BLKGRY",0,"N","Y"
"HOG19016",0,"N","Y"
"HOG20147BLKGRY",0,"N","Y"
"HOG20157BLKGRY",0,"N","Y"
"HOG21147BLKGRY",0,"N","Y"
"HOG21157BLKGRY",0,"N","Y"
"HOG25016",0,"N","Y"
"HOG26147BLKGRY",0,"N","Y"
"HOG26157BLKGRY",0,"N","Y"
"HOG26177TAN",0,"N","Y"
"HOG27147BLKGRY",0,"N","Y"
"HOG27157BLKGRY",0,"N","Y"
"HOG27321",0,"N","Y"
"HOG27721",0,"N","Y"
"HOG28117BLKGRY",0,"N","Y"
"HOG28127BLKGRY",0,"N","Y"
"HOG28137BLKGRY",0,"N","Y"
"HOG28167TAN",0,"N","Y"
"HOG30167BLKGRY",0,"N","Y"
"HOG30177BLKGRY",0,"N","Y"
"HOG31117TAN",0,"N","Y"
"HOG31137TAN",0,"N","Y"
"HOG31167BLKGRY",0,"N","Y"
"HOG31177BLKGRY",0,"N","Y"
"HOG38167BLKGRY",0,"N","Y"
"HOG38177BLKGRY",0,"N","Y"
"HOG43101",0,"N","Y"
"HOG43103",0,"N","Y"
"HOG43106",0,"N","Y"
"HOG43117BLKGRY",0,"N","Y"
"HOG43120",0,"N","Y"
"HOG43128",0,"N","Y"
"HOG43137BLKGRY",0,"N","Y"
"HOG43145",0,"N","Y"
"HOG43147BLKGRY",0,"N","Y"
"HOG43151",0,"N","Y"
"HOG43153",0,"N","Y"
"HOG43159",0,"N","Y"
"HOG43167TAN",0,"N","Y"
"HOG45127BLKGRY",0,"N","Y"
"HOG45137BLKGRY",0,"N","Y"
"HOG45157TAN",0,"N","Y"
"HOG45167TAN",0,"N","Y"
"HOG52020",11,"S","Y"
"HOG52026",4,"S","Y"
"HOG52101",0,"N","Y"
"HOG52117",0,"N","Y"
"HOG52128",0,"N","Y"
"HOG52145",0,"N","Y"
"HOG72167BLKGRY",0,"N","Y"
"HOG72177BLKGRY",0,"N","Y"
"HOG75167BLKGRY",0,"N","Y"
"HOG75177BLKGRY",0,"N","Y"
"HOG82104",0,"N","Y"
"HOG82107BLKGRY",0,"N","Y"
"HOG82121",0,"N","Y"
"HOG82123",0,"N","Y"
"HOG82137TAN",0,"N","Y"
"HOG82141",0,"N","Y"
"HOG82146",0,"N","Y"
"HOG82147TAN",0,"N","Y"
"HOG82154",0,"N","Y"
"HOG82156",0,"N","Y"
"HOG82177BLKGRY",0,"N","Y"
"HOG82220",0,"N","Y"
"HOG82421",0,"N","Y"
"HOG82521",0,"N","Y"
"HOG82621",0,"N","Y"
"HOG82920",0,"N","Y"
"HOG85018",0,"N","Y"
"HOG85177BLKGRY",0,"N","Y"
"HOG91107BLKGRY",0,"N","Y"
"HOG91177BLKGRY",0,"N","Y"
"HOG92117BLKGRY",0,"N","Y"
"HOG92177TAN",0,"N","Y"
"HOG93177BLKGRY",0,"N","Y"
"HOG94117BLKGRY",0,"N","Y"
"HOG94137BLKGRY",0,"N","Y"
"HOG99147BLKGRY",0,"N","Y"
"HOG99157BLKGRY",0,"N","Y"
"CHA40407",0,"N","Y"
"CHA40409",0,"N","Y"
"CHA40633",0,"N","Y"
"CHA40635",0,"N","Y"
"CHA44880",0,"N","Y"
"CHA44886",0,"N","Y"
"CHA46056",0,"N","Y"
"CHA46062",0,"N","Y"
"CHA46072",0,"N","Y"
"CHA46080",0,"N","Y"
"CHA46106",0,"N","Y"
"CHA46110",0,"N","Y"
"GSK41500",0,"N","Y"
"LEU110793",1,"S","Y"
"LEU110798",0,"S","Y"
"LEU110800",0,"S","Y"
"LEU110808",1,"S","Y"
"LEU110810",2,"S","Y"
"LEU110817",1,"S","Y"
"LEU110819",1,"S","Y"
"LEU112319",0,"N","Y"
"LEU113860",0,"N","Y"
"LEU113867",0,"N","Y"
"LEU113869",0,"N","Y"
"LEU113877",0,"N","Y"
"LEU113879",1,"S","Y"
"LEU113884",0,"N","Y"
"LEU113886",3,"S","Y"
"LEU114404",2,"S","Y"
"LEU114408",0,"S","Y"
"LEU114933",1,"S","Y"
"LEU114956",8,"S","Y"
"LEU114963",5,"S","Y"
"LEU114965",2,"S","Y"
"LEU115005",0,"S","Y"
"LEU115008",0,"S","Y"
"LEU115045",3,"S","Y"
"LEU115087",0,"N","Y"
"LEU115240",0,"S","Y"
"LEU115292",0,"N","Y"
"OUT42102",0,"N","Y"
"OUT42106",0,"N","Y"
"RCB09352",0,"N","Y"
"RCB17001",0,"N","Y"
"RCB88145",0,"N","Y"
"CHA46064",0,"N","Y"
"CHA46066",0,"N","Y"
"CHA46068",0,"N","Y"
"CHA46070",0,"N","Y"
"CHA46116",0,"N","Y"
"CHA46118",0,"N","Y"
"CHA46120",0,"N","Y"
"CHA46122",0,"N","Y"
"LEU110802",1,"S","Y"
"LEU110804",1,"S","Y"
"LEU110805",1,"S","Y"
"LEU110806",0,"N","Y"
"LEU110820",0,"N","Y"
"LEU110821",0,"S","Y"
"LEU110822",0,"N","Y"
"LEU110827",0,"S","Y"
"LEU113872",2,"S","Y"
"LEU113873",0,"S","Y"
"LEU113874",0,"S","Y"
"LEU113875",0,"S","Y"
"LEU113888",1,"S","Y"
"LEU114337",2,"S","Y"
"LEU114396",0,"N","Y"
"LEU114400",0,"N","Y"
"LEU114402",1,"S","Y"
"LEU114899",6,"S","Y"
"LEU114900",10,"S","Y"
"LEU114975",0,"S","Y"
"LEU114976",0,"N","Y"
"LEU115001",1,"S","Y"
"LEU115003",1,"S","Y"
"LEU115198",0,"N","Y"
"LEU115199",0,"N","Y"
"LEU115237",2,"S","Y"
"LEU115238",0,"S","Y"
"LEU115239",0,"S","Y"
"OUT42108",0,"N","Y"
"OUT99750",0,"N","Y"
"RCB09046",0,"N","Y"
"RCB09336",0,"N","Y"
"RCB88881",0,"N","Y"
"RCB88907",0,"N","Y"
"RCB90365",0,"N","Y"
"RCB90366",0,"N","Y"
"WVR849504",0,"N","Y"
"WVR849505",0,"N","Y"
"WVR849716",0,"N","Y"
"WVR849726",0,"N","Y"
"AIR611184454",0,"P","N"
"AIR611188154",0,"P","N"
"AIR611189354",0,"P","N"
"AIR611189454",0,"P","N"
"AIR611191154",0,"P","N"
"BUR200454",6,"S","Y"
"BUR200462",7,"S","Y"
"BUR200463",3,"S","Y"
"BUR200471",2,"S","Y"
"BUR410677",2,"S","Y"
"BUR410678",3,"S","Y"
"BUR410679",0,"N","Y"
"BUR410680",0,"S","Y"
"GAM61100482I54",0,"P","N"
"GAM611004855554",0,"P","N"
"GAM6110067155W54",0,"P","N"
"GAM61100671W54",0,"P","N"
"GAM611008654",0,"R","N"
"GAM621239154",0,"P","N"
"GAM621240954CP",0,"P","N"
"GAM621241254CP",0,"P","N"
"GAM621241454CP",0,"P","N"
"GAM632273154",0,"P","N"
"TRJBW27",0,"N","Y"
"TRJBW28",0,"N","Y"
"TRJCA101Y",0,"N","Y"
"TRJTA648RMRA",0,"N","Y"
"FIV120180198W",0,"N","Y"
"FIV1201901912W",0,"N","Y"
"FIV1201901913",0,"N","Y"
"FIV1201901913W",0,"N","Y"
"FIV1201901914",0,"N","Y"
"FIV1201901985",0,"N","Y"
"FIV1201901985W",0,"N","Y"
"FIV120190198W",0,"N","Y"
"FIV120190199",0,"N","Y"
"FIV1201901995",0,"N","Y"
"FIV1202101913",0,"N","Y"
"FIV1202101913W",0,"N","Y"
"FIV1202101914",0,"N","Y"
"FIV1202101915",0,"N","Y"
"FIV1202101995",0,"N","Y"
"FIV1202101995W",0,"N","Y"
"FIV120210199W",0,"N","Y"
"FIV1202201910",0,"N","Y"
"FIV120220194",0,"N","Y"
"FIV120220195",0,"N","Y"
"FIV120220196",0,"N","Y"
"FIV1202201965",0,"N","Y"
"FIV1202301910",0,"N","Y"
"FIV12023019105",0,"N","Y"
"FIV12023019105W",0,"N","Y"
"FIV1202301910W",0,"N","Y"
"FIV1202301965",0,"N","Y"
"FIV120230197",0,"N","Y"
"FIV1202301975",0,"N","Y"
"FIV1202301975W",0,"N","Y"
"FIV1202310611",0,"N","Y"
"FIV12023106115",0,"N","Y"
"FIV12023106115W",0,"N","Y"
"FIV1202310611W",0,"N","Y"
"FIV1202310675W",0,"N","Y"
"FIV120231067W",0,"N","Y"
"FIV120231068",0,"N","Y"
"FIV1202310685",0,"N","Y"
"FIV1202310685W",0,"N","Y"
"FIV1202402313W",0,"N","Y"
"FIV1202402314",0,"N","Y"
"FIV1202402315",0,"N","Y"
"FIV120240234",0,"N","Y"
"FIV1202402395",0,"N","Y"
"FIV1202402395W",0,"N","Y"
"FIV120240239W",0,"N","Y"
"FIV1202501910",0,"N","Y"
"FIV12026019105",0,"N","Y"
"FIV12026019105W",0,"N","Y"
"FIV1202601910W",0,"N","Y"
"FIV1202601911",0,"N","Y"
"FIV120260196",0,"N","Y"
"FIV1202601965",0,"N","Y"
"FIV120260197",0,"N","Y"
"FIV1202601975",0,"N","Y"
"FIV12030120105W",0,"N","Y"
"FIV1203012010W",0,"N","Y"
"FIV1203012011",0,"N","Y"
"FIV12030120115",0,"N","Y"
"FIV12030120115W",0,"N","Y"
"FIV1203012075",0,"N","Y"
"FIV1203012075W",0,"N","Y"
"FIV120301207W",0,"N","Y"
"FIV120301208",0,"N","Y"
"FIV12031120115W",0,"N","Y"
"FIV1203112011W",0,"N","Y"
"FIV1203112012",0,"N","Y"
"FIV1203112012W",0,"N","Y"
"FIV1203112085",0,"N","Y"
"FIV1203112085W",0,"N","Y"
"FIV120311208W",0,"N","Y"
"FIV120311209",0,"N","Y"
"ATIA1201141",0,"N","Y"
"ATIA1201142",0,"N","Y"
"ATIA1201145",0,"S","Y"
"ATIA1201146",0,"S","Y"
"ATIA1401150",0,"N","Y"
"ATIA1401155",0,"N","Y"
"ATIA2201232",0,"N","Y"
"ATIA2201250",0,"N","Y"
"ATIA2201265",0,"N","Y"
"ATIA2201271",0,"N","Y"
"ATIA2401092",0,"N","Y"
"ATIA2401210",0,"N","Y"
"ATIA2401216",0,"N","Y"
"ATIA2401290",0,"N","Y"
"ATIA5101142",0,"N","Y"
"ATIA5101143",0,"N","Y"
"ATIA5101144",0,"N","Y"
"ATIA5102485",0,"N","Y"
"ATIA5102486",0,"N","Y"
"ATIA5202345",0,"N","Y"
"ATIA5202346",0,"N","Y"
"ATIA5402354",0,"N","Y"
"ATIA5402384",0,"N","Y"
"ATIA5402436",0,"N","Y"
"ATIA2101216 (DUP)",0,"S","N"
"FIV12032019105W",0,"N","Y"
"FIV1203201910W",0,"N","Y"
"FIV1203201911",0,"N","Y"
"FIV12032019115",0,"N","Y"
"FIV1203201975",0,"N","Y"
"FIV1203201975W",0,"N","Y"
"FIV120320197W",0,"N","Y"
"FIV120320198",0,"N","Y"
"FIV12033019115W",0,"N","Y"
"FIV1203301911W",0,"N","Y"
"FIV1203301912",0,"N","Y"
"FIV1203301912W",0,"N","Y"
"FIV1203301985",0,"N","Y"
"FIV1203301985W",0,"N","Y"
"FIV120330198W",0,"N","Y"
"FIV120330199",0,"N","Y"
"FIV1203301995",0,"N","Y"
"FIV1203401913",0,"N","Y"
"FIV1203401913W",0,"N","Y"
"FIV1203401914",0,"N","Y"
"FIV1203401914W",0,"N","Y"
"FIV120340198W",0,"N","Y"
"FIV120340199",0,"N","Y"
"FIV1203401995",0,"N","Y"
"FIV1203401995W",0,"N","Y"
"FIV1203701912W",0,"N","Y"
"FIV1203701913",0,"N","Y"
"FIV1203701913W",0,"N","Y"
"FIV1203701914",0,"N","Y"
"FIV1203701985",0,"N","Y"
"FIV1203701985W",0,"N","Y"
"FIV120370198W",0,"N","Y"
"FIV120370199",0,"N","Y"
"FIV40088Y0162XL",0,"N","Y"
"FIV40088Y016M",0,"N","Y"
"FIV401110102XL",0,"N","Y"
"FIV401110103XL",0,"N","Y"
"FIV40111010L",0,"N","Y"
"FIV40111750S",0,"N","Y"
"FIV40111750XL",0,"N","Y"
"FIV401230102XL",0,"N","Y"
"FIV401230103XL",0,"N","Y"
"FIV40126019M",0,"N","Y"
"FIV40126019S",0,"N","Y"
"FIV40126019XL",0,"N","Y"
"FIV401267502XL",0,"N","Y"
"FIV480177242XLT",0,"N","Y"
"FIV1211012012W",0,"N","Y"
"FIV1211012013",0,"N","Y"
"FIV1211012013W",0,"N","Y"
"FIV1211012014",0,"N","Y"
"FIV1211012085W",0,"N","Y"
"FIV121101208W",0,"N","Y"
"FIV121101209",0,"N","Y"
"FIV1211012095",0,"N","Y"
"FIV400010192XL",0,"N","Y"
"FIV40001019L",0,"N","Y"
"FIV40001019M",0,"N","Y"
"FIV40001019XL",0,"N","Y"
"FIV400040102XL",0,"N","Y"
"FIV40005010L",0,"N","Y"
"FIV40005010M",0,"N","Y"
"FIV40005010S",0,"N","Y"
"FIV40005010XL",0,"N","Y"
"FIV40007010M",0,"N","Y"
"FIV40007010S",0,"N","Y"
"FIV40007010XL",0,"N","Y"
"FIV400070192XL",0,"N","Y"
"FIV40007750L",0,"N","Y"
"FIV40007750M",0,"N","Y"
"FIV40007750S",0,"N","Y"
"FIV40007750XL",0,"N","Y"
"FIV400161653XL",0,"N","Y"
"FIV40016165L",0,"N","Y"
"FIV40016165M",0,"N","Y"
"FIV40016165S",0,"N","Y"
"FIV40021010XL",0,"N","Y"
"FIV400210192XL",0,"N","Y"
"FIV400210193XL",0,"N","Y"
"FIV40021019L",0,"N","Y"
"FIV40021019M",0,"N","Y"
"FIV40050720S",3,"S","Y"
"FIV40050720XL",19,"S","Y"
"FIV400527202XL",0,"N","Y"
"FIV400527203XL",0,"N","Y"
"FIV41060010M",0,"N","Y"
"FIV41060010S",0,"N","Y"
"FIV41060010XL",0,"N","Y"
"FIV41060010XS",0,"N","Y"
"FIV41060019XL",0,"N","Y"
"FIV41060019XS",0,"N","Y"
"FIV410601602XL",0,"N","Y"
"FIV410601603XL",0,"N","Y"
"FIV41060160L",0,"N","Y"
"FIV410606923XL",0,"N","Y"
"FIV41060692L",0,"N","Y"
"FIV41060692M",0,"N","Y"
"FIV41060692S",0,"N","Y"
"FIV41060860S",0,"N","Y"
"FIV41060860XL",0,"N","Y"
"FIV41060860XS",0,"N","Y"
"FIV420560102XL",0,"N","Y"
"FIV420560192XL",0,"N","Y"
"FIV420560193XL",0,"N","Y"
"FIV42056019L",0,"N","Y"
"FIV42056019M",0,"N","Y"
"FIV42056477L",0,"N","Y"
"FIV42056477M",0,"N","Y"
"FIV42056477S",0,"N","Y"
"FIV42056477XL",0,"N","Y"
"FIV42056477XS",0,"N","Y"
"FIV42056724XL",0,"N","Y"
"FIV42056724XS",0,"N","Y"
"FIV420568602XL",0,"N","Y"
"FIV420568603XL",0,"N","Y"
"FIV480010192XL",0,"N","Y"
"FIV480010193XL",0,"N","Y"
"FIV48001477XS",0,"N","Y"
"FIV480017242XL",0,"N","Y"
"RCB88147",0,"N","Y"
"RCB90368",0,"N","Y"
"RDM47524",0,"N","Y"
"WVR48113",0,"N","Y"
"WVR800368",0,"N","Y"
"WVR800382",0,"N","Y"
"WVR849729",0,"N","Y"
"AIR611168854",0,"P","N"
"AIR611174754",0,"P","N"
"AIR611174954",0,"P","N"
"AIR611191554",0,"P","N"
"AIR611192154",0,"P","N"
"BUR200340",4,"S","Y"
"BUR200437FF",43,"S","Y"
"BUR300210",59,"S","Y"
"BUR300235",172,"S","Y"
"BUR410674",2,"S","Y"
"BUR410676",2,"S","Y"
"BUR410681",3,"S","Y"
"BUR410683",0,"N","Y"
"BUR420188",0,"N","Y"
"BUR626005",6,"S","Y"
"GAM61100915554",0,"P","N"
"GAM6212037X20CP",0,"P","N"
"GAM621210754",0,"P","N"
"GAM621236754",0,"P","N"
"GAM621241754CP",0,"P","N"
"GAM621242754",0,"P","N"
"GAM621319854",0,"P","N"
"GAM632273054",0,"P","N"
"TRJBW24RT",0,"N","Y"
"TRJRM05G",0,"S","Y"
"TRJSG103O",0,"N","Y"
"TRJTA01NSN308",0,"N","Y"
"TRJTA108",0,"N","Y"
"TRJTA11MGOM249RM07",0,"N","Y"
"TRJTR128",0,"N","Y"
"TRJTR130",0,"N","Y"
"ATIA1101146",0,"S","Y"
"ATIA1201140",0,"N","Y"
"ATIA1201147",0,"N","Y"
"ATIA1201150",0,"N","Y"
"ATIA1401145",0,"N","Y"
"ATIA1401147",0,"N","Y"
"ATIA2101053 (DUP)",0,"S","N"
"ATIA2101265",0,"N","Y"
"ATIA2201226",0,"N","Y"
"ATIA2201272",0,"N","Y"
"ATIA2201280",0,"N","Y"
"ATIA2301310",0,"N","Y"
"ATIA2401053",0,"N","Y"
"ATIA2401226",0,"N","Y"
"ATIA2401232",0,"N","Y"
"ATIA2401275",0,"N","Y"
"ATIA2401280",0,"N","Y"
"ATIA5102301",5,"S","Y"
"ATIA5102347",0,"N","Y"
"ATIA5102476",0,"S","Y"
"ATIA5102481",5,"S","Y"
"ATIA5202347",0,"N","Y"
"ATIA5202351",0,"N","Y"
"ATIA5402347",0,"N","Y"
"ATIA5402351",0,"N","Y"
"ATIA2101250 (DUP)",0,"S","N"
"RUG90367",0,"N","Y"
"FIV10503120M",0,"N","Y"
"FIV1203201910",0,"N","Y"
"FIV1203201911W",0,"N","Y"
"FIV1203201912W",0,"N","Y"
"FIV120320196",0,"N","Y"
"FIV120320197",0,"N","Y"
"FIV1203201985",0,"N","Y"
"FIV120320198W",0,"N","Y"
"FIV12033019105W",0,"N","Y"
"FIV1203301911",0,"N","Y"
"FIV1203301913W",0,"N","Y"
"FIV120330194",0,"N","Y"
"FIV1203301975",0,"N","Y"
"FIV120330197W",0,"N","Y"
"FIV1203301995W",0,"N","Y"
"FIV1203401910",0,"N","Y"
