"item_id",cost,"retail_map","msrp"
"BLK87MD17BK3830",42.4598,"n/a","69.99"
"BLK87MD17BK3832",42.4598,"n/a","69.99"
"BLK87MD17BK3834",42.4598,"n/a","69.99"
"BLK87MD17BK3836",42.4598,"n/a","69.99"
"BLK87MD17BK4030",42.4598,"n/a","69.99"
"BLK87MD17BK4032",42.4598,"n/a","69.99"
"BLK87MD17BK4034",42.4598,"n/a","69.99"
"BLK87MD17BK4036",42.4598,"n/a","69.99"
"BLK87MD17BK4230",42.4598,"n/a","69.99"
"BLK87MD17BK4232",42.4598,"n/a","69.99"
"BLK87MD17BK4234",42.4598,"n/a","69.99"
"BLK87MD17BK4236",42.4598,"n/a","69.99"
"BLK87MD17BK4430",42.4598,"n/a","69.99"
"BLK87MD17BK4432",42.4598,"n/a","69.99"
"BLK87MD17BK4434",42.4598,"n/a","69.99"
"BLK87MD17BK4436",42.4598,"n/a","69.99"
"BLK87MD17BK4639",42.4598,"n/a","69.99"
"BLK87MD17BK4839",42.4598,"n/a","69.99"
"BLK87MD17BK5039",42.4598,"n/a","69.99"
"BLK87MD17BK5239",42.4598,"n/a","69.99"
"BLK87MD17BK5439",42.4598,"n/a","69.99"
"BLK87MD17OD2830",42.4598,"n/a","69.99"
"BLK87MD17OD2832",42.4598,"n/a","69.99"
"BLK87MD17OD2834",42.4598,"n/a","69.99"
"BLK87MD17OD2836",42.4598,"n/a","69.99"
"BLK87MD17OD3030",42.4598,"n/a","69.99"
"BLK87MD17OD3032",42.4598,"n/a","69.99"
"BLK87MD17OD3034",42.4598,"n/a","69.99"
"BLK87MD17OD3036",42.4598,"n/a","69.99"
"BLK87MD17OD3230",42.4598,"n/a","69.99"
"BLK87MD17OD3232",42.4598,"n/a","69.99"
"BLK87MD17OD3234",42.4598,"n/a","69.99"
"BLK87MD17OD3236",42.4598,"n/a","69.99"
"BLK87MD17OD3430",42.4598,"n/a","69.99"
"BLK87MD17OD3432",42.4598,"n/a","69.99"
"BLK87MD17OD3434",42.4598,"n/a","69.99"
"BLK87MD17OD3436",42.4598,"n/a","69.99"
"BLK87MD17OD3630",42.4598,"n/a","69.99"
"BLK87MD17OD3632",42.4598,"n/a","69.99"
"BLK87MD17OD3634",42.4598,"n/a","69.99"
"BLK87MD17OD3636",42.4598,"n/a","69.99"
"BLK87MD17OD3830",42.4598,"n/a","69.99"
"BLK87MD17OD3832",42.4598,"n/a","69.99"
"BLK87MD17OD3834",42.4598,"n/a","69.99"
"BLK87MD17OD3836",42.4598,"n/a","69.99"
"BLK87MD17OD4030",42.4598,"n/a","69.99"
"BLK87MD17OD4032",42.4598,"n/a","69.99"
"BLK87MD17OD4034",42.4598,"n/a","69.99"
"BLK87MD17OD4036",42.4598,"n/a","69.99"
"BLK87MD17OD4230",42.4598,"n/a","69.99"
"BLK87MD17OD4232",42.4598,"n/a","69.99"
"BLK87MD17OD4234",42.4598,"n/a","69.99"
"BLK87MD17OD4236",42.4598,"n/a","69.99"
"BLK87MD17OD4430",42.4598,"n/a","69.99"
"BLK87MD17OD4432",42.4598,"n/a","69.99"
"BLK87MD17OD4434",42.4598,"n/a","69.99"
"BLK87MD17OD4436",42.4598,"n/a","69.99"
"BLK87MD17OD4639",42.4598,"n/a","69.99"
"BLK87MD17OD4839",42.4598,"n/a","69.99"
"BLK87MD17OD5039",42.4598,"n/a","69.99"
"BLK87MD17OD5239",42.4598,"n/a","69.99"
"BLK87MD17OD5439",42.4598,"n/a","69.99"
"BLK88AP00BK2XL",24.2627,"n/a","39.99"
"BLK88AP00BK3XL",24.2627,"n/a","39.99"
"BLK88AP00BKLG",24.2627,"n/a","39.99"
"BLK88AP00BKMD",24.2627,"n/a","39.99"
"BLK88AP00BKSM",24.2627,"n/a","39.99"
"BLK88AP00BKXL",24.2627,"n/a","39.99"
"BLK88AP00GY2XL",24.2627,"n/a","39.99"
"BLK88AP00GY3XL",24.2627,"n/a","39.99"
"BLK88AP00GYLG",24.2627,"n/a","39.99"
"BLK88AP00GYMD",24.2627,"n/a","39.99"
"BLK88AP00GYSM",24.2627,"n/a","39.99"
"BLK88AP00GYXL",24.2627,"n/a","39.99"
"BLK88AP00NA2XL",24.2627,"n/a","39.99"
"BLK88AP00NA3XL",24.2627,"n/a","39.99"
"BLK88AP00NALG",24.2627,"n/a","39.99"
"BLK88AP00NAMD",24.2627,"n/a","39.99"
"BLK88AP00NASM",24.2627,"n/a","39.99"
"BLK88AP00NAXL",24.2627,"n/a","39.99"
"BLK88AT00BK2XL",22.4430,"n/a","36.99"
"BLK88AT00BK3XL",22.4430,"n/a","36.99"
"BLK88AT00BKLG",22.4430,"n/a","36.99"
"BLK88AT00BKMD",22.4430,"n/a","36.99"
"BLK88AT00BKSM",22.4430,"n/a","36.99"
"BLK88AT00BKXL",22.4430,"n/a","36.99"
"BLK88AT00GY2XL",22.4430,"n/a","36.99"
"BLK88AT00GY3XL",22.4430,"n/a","36.99"
"BLK88AT00GYLG",22.4430,"n/a","36.99"
"BLK88AT00GYMD",22.4430,"n/a","36.99"
"BLK88AT00GYSM",22.4430,"n/a","36.99"
"BLK88AT00GYXL",22.4430,"n/a","36.99"
"BLK88AT00NA2XL",22.4430,"n/a","36.99"
"BLK88AT00NA3XL",22.4430,"n/a","36.99"
"BLK88AT00NALG",22.4430,"n/a","36.99"
"BLK88AT00NAMD",22.4430,"n/a","36.99"
"BLK88AT00NASM",22.4430,"n/a","36.99"
"BLK88AT00NAXL",22.4430,"n/a","36.99"
"BLK88AZ01BK2XL",26.0824,"n/a","42.99"
"BLK88AZ01BK3XL",26.0824,"n/a","42.99"
"BLK88AZ01BKLG",26.0824,"n/a","42.99"
"BLK88AZ01BKMD",26.0824,"n/a","42.99"
"BLK88AZ01BKSM",26.0824,"n/a","42.99"
"BLK88AZ01BKXL",26.0824,"n/a","42.99"
"BLK88AZ01GY2XL",26.0824,"n/a","42.99"
"BLK88AZ01GY3XL",26.0824,"n/a","42.99"
"BLK88AZ01GYLG",26.0824,"n/a","42.99"
"BLK88AZ01GYMD",26.0824,"n/a","42.99"
"BLK88AZ01GYSM",26.0824,"n/a","42.99"
"BLK88AZ01GYXL",26.0824,"n/a","42.99"
"BLK88AZ01NA2XL",26.0824,"n/a","42.99"
"BLK88AZ01NA3XL",26.0824,"n/a","42.99"
"BLK88AZ01NALG",26.0824,"n/a","42.99"
"BLK88AZ01NAMD",26.0824,"n/a","42.99"
"BLK88AZ01NASM",26.0824,"n/a","42.99"
"BLK88AZ01NAXL",26.0824,"n/a","42.99"
"BLK88CS03CL2XL",30.3284,"n/a","49.99"
"BLK88CS03CL3XL",30.3284,"n/a","49.99"
"BLK88CS03CLLG",30.3284,"n/a","49.99"
"BLK88CS03CLMD",30.3284,"n/a","49.99"
"BLK88CS03CLSM",30.3284,"n/a","49.99"
"BLK88CS03CLXL",30.3284,"n/a","49.99"
"BLK88CS03SL2XL",30.3284,"n/a","49.99"
"BLK88CS03SL3XL",30.3284,"n/a","49.99"
"BLK88CS03SLLG",30.3284,"n/a","49.99"
"BLK88CS03SLMD",30.3284,"n/a","49.99"
"BLK88CS03SLSM",30.3284,"n/a","49.99"
"BLK88CS03SLXL",30.3284,"n/a","49.99"
"BLK90AB00DD700",12.1314,"n/a","19.99"
"BLK90AB00DD725",12.1314,"n/a","19.99"
"BLK90AB00DD750",12.1314,"n/a","19.99"
"BLK90AB00DD775",12.1314,"n/a","19.99"
"BLK90AB00DD800",12.1314,"n/a","19.99"
"BLK90AB00MC700",15.1642,"n/a","24.99"
"BLK90AB00MC725",15.1642,"n/a","24.99"
"BLK90AB00MC750",15.1642,"n/a","24.99"
"BLK90AB00MC775",15.1642,"n/a","24.99"
"BLK90AB00MC800",15.1642,"n/a","24.99"
"BLK90BC10DD",9.0985,"n/a","14.99"
"BLK90BC10MC",15.1642,"n/a","24.99"
"ATIA1101140",81.6610,"n/a","109.99"
"ATIA1101141",81.6610,"n/a","109.99"
"ATIA1101142",81.6610,"n/a","109.99"
"ATIA1101145",91.5605,"n/a","119.99"
"ATIA1101147",91.5605,"n/a","119.99"
"ATIA1101156",123.7339,"n/a","159.99"
"ATIA1101160",106.4097,"n/a","139.99"
"ATIA1101178",71.2665,"n/a","89.99"
"ATIA1101180",101.4600,"n/a","129.99"
"ATIA1101181",71.2665,"n/a","89.99"
"ATIA1101182",22.2640,"n/a","29.99"
"ATIA1201155",61.8620,"n/a","79.99"
"ATIA1201130",94.0354,"n/a","119.99"
"ATIA1201162",23.7489,"n/a","29.99"
"ATIA1201180",101.4600,"n/a","129.99"
"ALN6009",19.8806,"n/a","n/a"
"ALN6012",48.2377,"n/a","n/a"
"ALN6016",43.5863,"n/a","n/a"
"ALN6340",25.0869,"n/a","n/a"
"ALN6341",28.6286,"n/a","n/a"
"ALN6342",28.6286,"n/a","n/a"
"ALN6343",28.6286,"n/a","n/a"
"ALN63443",62.5107,"n/a","n/a"
"ALN63444",62.5107,"n/a","n/a"
"ALN6348",52.5350,"n/a","n/a"
"ALN6349",15.9376,"n/a","n/a"
"ALN6350",26.5626,"n/a","n/a"
"ALN6355",20.6598,"n/a","n/a"
"ALN6360",30.5529,"n/a","n/a"
"ALN6365",104.1255,"n/a","n/a"
"ALN676",2.6799,"n/a","n/a"
"ALN68426",2.8452,"n/a","n/a"
"ALN68582",8.2049,"n/a","n/a"
"ALN68584",8.2049,"n/a","n/a"
"ALN68592",9.3855,"n/a","n/a"
"ALN68594",9.3855,"n/a","n/a"
"ALN68596",9.3855,"n/a","n/a"
"ALN69599",8.4764,"n/a","n/a"
"ALN70556",11.7466,"n/a","n/a"
"ALN70559",11.7466,"n/a","n/a"
"ALN70731",18.5466,"n/a","n/a"
"ALN70732",20.0105,"n/a","n/a"
"ALN7080",11.7820,"n/a","n/a"
"ALN7302",7.9452,"n/a","n/a"
"ALN755",8.8424,"n/a","n/a"
"ALN7620",18.2397,"n/a","n/a"
"ALN7640",13.3285,"n/a","n/a"
"ALN7680",13.3876,"n/a","n/a"
"ALN7681",13.3876,"n/a","n/a"
"ALN8150",8.5591,"n/a","n/a"
"ALN8165",8.5591,"n/a","n/a"
"ALN8185",10.1646,"n/a","n/a"
"ALN8200",41.2370,"n/a","n/a"
"ALN8202",17.4841,"n/a","n/a"
"ALN8204",20.0105,"n/a","n/a"
"ALN8206",16.3035,"n/a","n/a"
"ALN8210",7.3077,"n/a","n/a"
"ALN8888",14.6980,"n/a","n/a"
"ALN8889",14.6980,"n/a","n/a"
"ALN8978",17.6494,"n/a","n/a"
"ALN8979",17.6494,"n/a","n/a"
"ALN90448",38.8995,"n/a","n/a"
"ALN90529PDQ",176.3758,"n/a","n/a"
"ALN90531PDQ",176.3758,"n/a","n/a"
"ALN9155",16.1501,"n/a","n/a"
"ALN94348",28.0147,"n/a","n/a"
"ALN9910",10.6014,"n/a","n/a"
"ALN9912",10.6014,"n/a","n/a"
"ALN9950",9.7278,"n/a","n/a"
"ALN9965",9.7278,"n/a","n/a"
"ALN9985",10.5660,"n/a","n/a"
"ATIA1101146",113.8344,"n/a","149.99"
"ATIA1101150",66.8117,"n/a","89.99"
"ATIA1201140",81.6610,"n/a","109.99"
"ATIA1201141",81.6610,"n/a","109.99"
"ATIA1201142",81.6610,"n/a","109.99"
"ATIA1201145",91.5605,"n/a","119.99"
"ATIA1201146",113.8344,"n/a","149.99"
"ATIA1201147",91.5605,"n/a","119.99"
"ATIA1201148",91.5605,"n/a","119.99"
"ATIA1201150",66.8117,"n/a","89.99"
"ATIA1201156",61.8620,"n/a","79.99"
"ATIA1301180",101.4600,"n/a","129.99"
"ATIA1401140",81.6610,"n/a","109.99"
"ATIA1401141",81.6610,"n/a","109.99"
"ATIA1401142",81.6610,"n/a","109.99"
"ATIA1401145",91.5605,"n/a","119.99"
"ATIA1401146",113.8344,"n/a","149.99"
"ATIA1401147",91.5605,"n/a","119.99"
"ATIA1401148",91.5605,"n/a","119.99"
"ATIA1401150",66.8117,"n/a","89.99"
"ATIA1401155",61.8620,"n/a","79.99"
"ATIA1401130",94.0354,"n/a","119.99"
"ATIA1401162",23.7489,"n/a","29.99"
"BLK32V400BK",230.4958,"n/a","379.99"
"BLK32V400BKCTS",169.8390,"n/a","279.99"
"BLK32V400CT",230.4958,"n/a","379.99"
"BLK32V400CTCTS",169.8390,"n/a","279.99"
"BLK32V400MC",266.8899,"n/a","439.99"
"BLK32V400MCCTS",218.3645,"n/a","359.99"
"BLK32V400ODCTS",169.8390,"n/a","279.99"
"BLK32V500BK",181.9704,"n/a","299.99"
"BLK32V500BKCTS",133.4450,"n/a","219.99"
"BLK32V500CT",181.9704,"n/a","299.99"
"BLK32V500CTCTS",133.4450,"n/a","219.99"
"BLK32V500MC",212.2988,"n/a","349.99"
"BLK32V500MCCTS",174.0850,"n/a","286.99"
"BLK32V500ODCTS",133.4450,"n/a","219.99"
"BLK32V600BK",242.6272,"n/a","399.99"
"BLK32V600BKCTS",181.9704,"n/a","299.99"
"BLK32V600CT",242.6272,"n/a","399.99"
"BLK32V600CTCTS",181.9704,"n/a","299.99"
"BLK32V600MC",279.0213,"n/a","459.99"
"BLK32V600MCCTS",223.2170,"n/a","367.99"
"BLK32V600ODCTS",181.9704,"n/a","299.99"
"BLK420507BKR",39.4269,"n/a","64.99"
"BLK430607BKL",97.0509,"n/a","159.99"
"BLK430607BKR",97.0509,"n/a","159.99"
"BLK430610BKL",94.6246,"n/a","155.99"
"BLK430645BKL",97.0509,"n/a","159.99"
"BLK430645BKR",97.0509,"n/a","159.99"
"BLK430703BKL",97.0509,"n/a","159.99"
"BLK430705BKL",97.0509,"n/a","159.99"
"BLK430705BKR",97.0509,"n/a","159.99"
"BLK430725BKL",97.0509,"n/a","159.99"
"BLK430725BKR",97.0509,"n/a","159.99"
"BLK430745BKL",97.0509,"n/a","159.99"
"BLK430745BKR",97.0509,"n/a","159.99"
"BLK74CC03BK",12.1314,"n/a","19.99"
"BLK74CC04BK",12.1314,"n/a","19.99"
"BLK74GS19BK",15.1642,"n/a","24.99"
"BLK74LH00BK",24.2627,"n/a","39.99"
"BLK74LH01BK",24.8693,"n/a","40.99"
"BLK74SB00BK",16.3773,"n/a","26.99"
"BLK74SR55BK",30.3284,"n/a","49.99"
"BLK83BT00CT045M",106.1494,"n/a","174.99"
"BLK83BT00CT050M",106.1494,"n/a","174.99"
"BLK83BT00CT055M",106.1494,"n/a","174.99"
"BLK83BT02CT045M",97.0509,"n/a","159.99"
"BLK83BT02CT050M",97.0509,"n/a","159.99"
"BLK83BT02CT055M",97.0509,"n/a","159.99"
"BLK83BT02DE045M",97.0509,"n/a","159.99"
"BLK83BT02DE050M",97.0509,"n/a","159.99"
"BLK83BT02DE055M",97.0509,"n/a","159.99"
"BLK83BT02SG045M",97.0509,"n/a","159.99"
"BLK83BT02SG050M",97.0509,"n/a","159.99"
"BLK83BT02SG055M",97.0509,"n/a","159.99"
"BLK83BT02SG060M",97.0509,"n/a","159.99"
"BLK83BT02SG065M",97.0509,"n/a","159.99"
"BLK83BT02SG070M",97.0509,"n/a","159.99"
"BLK83BT02SG070W",97.0509,"n/a","159.99"
"BLK83BT02SG075M",97.0509,"n/a","159.99"
"BLK83BT02SG075W",97.0509,"n/a","159.99"
"BLK83BT02SG080M",97.0509,"n/a","159.99"
"BLK83BT02SG080W",97.0509,"n/a","159.99"
"BLK83BT02SG085M",97.0509,"n/a","159.99"
"BLK83BT02SG085W",97.0509,"n/a","159.99"
"BLK83BT02SG090M",97.0509,"n/a","159.99"
"BLK83BT02SG090W",97.0509,"n/a","159.99"
"BLK83BT02SG095M",97.0509,"n/a","159.99"
"BLK83BT02SG095W",97.0509,"n/a","159.99"
"BLK83BT02SG100M",97.0509,"n/a","159.99"
"BLK83BT02SG100W",97.0509,"n/a","159.99"
"BLK83BT02SG105M",97.0509,"n/a","159.99"
"BLK83BT02SG105W",97.0509,"n/a","159.99"
"BLK83BT02SG110M",97.0509,"n/a","159.99"
"BLK83BT02SG110W",97.0509,"n/a","159.99"
"BLK83BT02SG115M",97.0509,"n/a","159.99"
"BLK83BT02SG115W",97.0509,"n/a","159.99"
"BLK83BT02SG120M",97.0509,"n/a","159.99"
"BLK83BT02SG120W",97.0509,"n/a","159.99"
"BLK83BT02SG130M",97.0509,"n/a","159.99"
"BLK83BT02SG130W",97.0509,"n/a","159.99"
"BLK83BT02SG140M",97.0509,"n/a","159.99"
"BLK83BT02SG140W",97.0509,"n/a","159.99"
"BLK83BT03BK045M",115.2479,"n/a","189.99"
"BLK83BT03BK050M",115.2479,"n/a","189.99"
"BLK83BT03BK055M",115.2479,"n/a","189.99"
"BLK83BT06DE045M",60.6568,"n/a","99.99"
"BLK83BT06DE050M",60.6568,"n/a","99.99"
"BLK83BT06DE055M",60.6568,"n/a","99.99"
"BLK83BT06GY045M",60.6568,"n/a","99.99"
"BLK83BT06GY050M",60.6568,"n/a","99.99"
"BLK83BT06GY055M",60.6568,"n/a","99.99"
"BLK83BT07BK045M",90.9852,"n/a","149.99"
"BLK83BT07BK050M",90.9852,"n/a","149.99"
"BLK83BT07BK055M",90.9852,"n/a","149.99"
"BLK83BT07DE045M",90.9852,"n/a","149.99"
"BLK83BT07DE050M",90.9852,"n/a","149.99"
"BLK83BT07DE055M",90.9852,"n/a","149.99"
"BLK83BT08BK045M",115.2479,"n/a","189.99"
"BLK83BT10BK045M",84.9195,"n/a","139.99"
"BLK83BT10BK050M",84.9195,"n/a","139.99"
"BLK83BT10BK055M",84.9195,"n/a","139.99"
"BLK88CP02BK2XL",24.2627,"n/a","39.99"
"BLK88CP02BK3XL",24.2627,"n/a","39.99"
"BLK88CP02BKLG",24.2627,"n/a","39.99"
"BLK88CP02BKMD",24.2627,"n/a","39.99"
"BLK88CP02BKSM",24.2627,"n/a","39.99"
"BLK88CP02BKXL",24.2627,"n/a","39.99"
"BLK88CP02HG2XL",24.2627,"n/a","39.99"
"BLK88CP02HG3XL",24.2627,"n/a","39.99"
"BLK88CP02HGLG",24.2627,"n/a","39.99"
"BLK88CP02HGMD",24.2627,"n/a","39.99"
"BLK88CP02HGSM",24.2627,"n/a","39.99"
"BLK88CP02HGXL",24.2627,"n/a","39.99"
"BLK88CP02NA2XL",24.2627,"n/a","39.99"
"BLK88CP02NA3XL",24.2627,"n/a","39.99"
"BLK88CP02NALG",24.2627,"n/a","39.99"
"BLK88CP02NAMD",24.2627,"n/a","39.99"
"BLK88CP02NASM",24.2627,"n/a","39.99"
"BLK88CP02NAXL",24.2627,"n/a","39.99"
"BLK88CP02RB2XL",24.2627,"n/a","39.99"
"BLK88CP02RB3XL",24.2627,"n/a","39.99"
"BLK88CP02RBLG",24.2627,"n/a","39.99"
"BLK88CP02RBMD",24.2627,"n/a","39.99"
"BLK88CP02RBSM",24.2627,"n/a","39.99"
"BLK88CP02RBXL",24.2627,"n/a","39.99"
"BLK88CP02RR2XL",24.2627,"n/a","39.99"
"BLK88CP02RR3XL",24.2627,"n/a","39.99"
"BLK88CP02RRLG",24.2627,"n/a","39.99"
"BLK88CP02RRMD",24.2627,"n/a","39.99"
"BLK88CP02RRSM",24.2627,"n/a","39.99"
"BLK88CP02RRXL",24.2627,"n/a","39.99"
"BLK88CP02WH2XL",24.2627,"n/a","39.99"
"BLK88CP02WH3XL",24.2627,"n/a","39.99"
"BLK88CP02WHLG",24.2627,"n/a","39.99"
"BLK88CP02WHMD",24.2627,"n/a","39.99"
"BLK88CP02WHSM",24.2627,"n/a","39.99"
"BLK88CP02WHXL",24.2627,"n/a","39.99"
"BLK88CS03GG2XL",30.3284,"n/a","49.99"
"BLK88CS03GG3XL",30.3284,"n/a","49.99"
"BLK88CS03GGLG",30.3284,"n/a","49.99"
"BLK88CS03GGMD",30.3284,"n/a","49.99"
"BLK88CS03GGSM",30.3284,"n/a","49.99"
"BLK88CS03GGXL",30.3284,"n/a","49.99"
"BLK88CS03KB2XL",30.3284,"n/a","49.99"
"BLK88CS03KB3XL",30.3284,"n/a","49.99"
"BLK88CS03KBLG",30.3284,"n/a","49.99"
"BLK88CS03KBMD",30.3284,"n/a","49.99"
"BLK88CS03KBSM",30.3284,"n/a","49.99"
"BLK88CS03KBXL",30.3284,"n/a","49.99"
"BLK90CBHTBK",12.1314,"n/a","19.99"
"BLK90CBHTCF",12.1314,"n/a","19.99"
"BLK90CBHTGY",12.1314,"n/a","19.99"
"BLK90CBHTKH",12.1314,"n/a","19.99"
"BLK90CBHTOD",12.1314,"n/a","19.99"
"BLK90DB02WH2X",9.0985,"n/a","14.99"
"BLK90DB02WHLG",9.0985,"n/a","14.99"
"BLK90DB02WHMD",9.0985,"n/a","14.99"
"BLK90DB02WHXL",9.0985,"n/a","14.99"
"BLK90KK01BK2X",9.0985,"n/a","14.99"
"BLK90KK01BKLG",9.0985,"n/a","14.99"
"BLK90KK01BKMD",9.0985,"n/a","14.99"
"BLK90KK01BKXL",9.0985,"n/a","14.99"
"BLK90ST00WH2X",9.0985,"n/a","14.99"
"BLK90ST00WHLG",9.0985,"n/a","14.99"
"BLK90ST00WHMD",9.0985,"n/a","14.99"
"BLK90ST00WHXL",9.0985,"n/a","14.99"
"BLK90ST01WH2X",9.0985,"n/a","14.99"
"BLK90ST01WHLG",9.0985,"n/a","14.99"
"BLK90ST01WHMD",9.0985,"n/a","14.99"
"BLK90ST01WHXL",9.0985,"n/a","14.99"
"AMTATIFURS",33.3333,"31.95","49.00"
"AMTATIMAMC4507B",13.6914,"13.87","21.35"
"AMTATIMAMC4508PFB",15.6173,"15.82","24.35"
"AMTATIMFAT10",39.5062,"39.00","54.00"
"AMTATIMFAT12",39.5062,"39.00","54.00"
"AMTATIMT023",18.5185,"19.95","31.00"
"AMTGER4110114",14.8025,"14.99","19.99"
"BRN112026007",36.6834,"n/a","55.00"
"BRN112026025",46.6880,"n/a","69.99"
"BRN1130013",12.7836,"n/a","29.00"
"BRN1130016",12.7836,"n/a","29.00"
"BRN1130017",12.7836,"n/a","29.00"
"BRN1130023",12.7836,"n/a","29.00"
"BRN1130033",32.7928,"n/a","74.00"
"BRN1130035",12.7836,"n/a","29.00"
"BRN1130038",12.7836,"n/a","29.00"
"BRN1130048",6.3918,"n/a","14.00"
"BRN1130050",7.5034,"n/a","17.00"
"BRN1130053",6.3918,"n/a","14.00"
"BRN1130060",25.8451,"n/a","58.00"
"BRN1130063",32.7928,"n/a","74.00"
"BRN1130070",25.8451,"n/a","58.00"
"BRN1130073",32.7928,"n/a","74.00"
"BRN1130080",26.1230,"n/a","59.00"
"BRN1130083",32.7928,"n/a","74.00"
"BRN1130103",46.1322,"n/a","104.00"
"BRN1130113",32.7928,"n/a","74.00"
"BRN1130123",32.7928,"n/a","74.00"
"BRN1130133",32.7928,"n/a","74.00"
"BRN1130153",32.7928,"n/a","74.00"
"BRN1130163",32.7928,"n/a","74.00"
"BRN1130173",32.7928,"n/a","74.00"
"BRN1130183",32.7928,"n/a","74.00"
"BRN1130193",32.7928,"n/a","74.00"
"BRN1130251",20.8429,"n/a","47.00"
"BRN1130253",16.6743,"n/a","38.00"
"BRN1130254",16.6743,"n/a","38.00"
"BRN1130255",16.6743,"n/a","38.00"
"BRN1130256",16.6743,"n/a","38.00"
"BRN1130257",16.6743,"n/a","38.00"
"BRN1130263",16.6743,"n/a","38.00"
"BRN1130271",20.8429,"n/a","47.00"
"BRN1130273",16.6743,"n/a","38.00"
"BRN1130274",16.6743,"n/a","38.00"
"BRN1130275",16.6743,"n/a","38.00"
"BRN1130276",16.6743,"n/a","38.00"
"BRN1130277",16.6743,"n/a","38.00"
"BRN1130281",20.8429,"n/a","47.00"
"BRN1130283",16.6743,"n/a","38.00"
"BRN1130284",16.6743,"n/a","38.00"
"BRN1130285",16.6743,"n/a","38.00"
"BRN1130286",16.6743,"n/a","38.00"
"BRN1130287",16.6743,"n/a","38.00"
"BRN1130293",16.6743,"n/a","38.00"
"BRN1130294",16.6743,"n/a","38.00"
"BRN1130295",16.6743,"n/a","38.00"
"BRN1130296",16.6743,"n/a","38.00"
"BRN1130297",16.6743,"n/a","38.00"
"BRN1130303",16.6743,"n/a","38.00"
"BRN1130304",16.6743,"n/a","38.00"
"BRN1130305",16.6743,"n/a","38.00"
"BRN1130311",20.8429,"n/a","47.00"
"BRN1130323",38.9067,"n/a","88.00"
"BRN1130343",38.9067,"n/a","88.00"
"BRN1130363",45.0206,"n/a","101.00"
"BRN1130500",52.8019,"n/a","119.00"
"BRN1130503",53.3577,"n/a","120.00"
"BRN1130513",38.9067,"n/a","88.00"
"BRN1130533",38.9067,"n/a","88.00"
"BRN1130553",38.9067,"n/a","88.00"
"BRN1130563",38.9067,"n/a","88.00"
"BRN1130573",38.9067,"n/a","88.00"
"BRN1130583",38.9067,"n/a","88.00"
"BRN1130593",38.9067,"n/a","88.00"
"BRN1130633",32.7928,"n/a","74.00"
"BRN1130653",32.7928,"n/a","74.00"
"BRN1130663",32.7928,"n/a","74.00"
"BRN1130673",32.7928,"n/a","74.00"
"BRN1130683",32.7928,"n/a","74.00"
"BRN1130693",32.7928,"n/a","74.00"
"BRN1130753",17.5080,"n/a","39.00"
"BRN1130755",17.5080,"n/a","39.00"
"BRN1130763",17.5080,"n/a","39.00"
"BRN1130773",17.5080,"n/a","39.00"
"BRN1130775",17.5080,"n/a","39.00"
"BRN1130783",17.5080,"n/a","39.00"
"BRN1130785",17.5080,"n/a","39.00"
"BRN1130793",17.5080,"n/a","39.00"
"BRN1130795",17.5080,"n/a","39.00"
"BRN1130803",17.5080,"n/a","39.00"
"BRN1130805",17.5080,"n/a","39.00"
"BRN1130833",38.9067,"n/a","88.00"
"BRN1130863",52.8019,"n/a","119.00"
"BRN1130953",32.7928,"n/a","74.00"
"BRN1130993",32.7928,"n/a","74.00"
"BRN1131033",38.9067,"n/a","88.00"
"BRN1131053",38.9067,"n/a","88.00"
"BRN1131063",38.9067,"n/a","88.00"
"BRN1131073",38.9067,"n/a","88.00"
"BRN1131083",38.9067,"n/a","88.00"
"BRN1131093",38.9067,"n/a","88.00"
"BRN1131133",32.7928,"n/a","74.00"
"BRN1131153",32.7928,"n/a","74.00"
"BRN1131163",32.7928,"n/a","74.00"
"BRN1131173",32.7928,"n/a","74.00"
"BRN1131183",32.7928,"n/a","74.00"
"BRN1131193",32.7928,"n/a","74.00"
"BRN1131433",38.9067,"n/a","88.00"
"BRN1131453",38.9067,"n/a","88.00"
"BRN1131463",38.9067,"n/a","88.00"
"BRN1131473",38.9067,"n/a","88.00"
"BRN1131483",38.9067,"n/a","88.00"
"BRN1131493",51.6903,"n/a","116.00"
"BRN1131813",45.5764,"n/a","103.00"
"BRN1131833",45.5764,"n/a","103.00"
"BRN1131853",45.5764,"n/a","103.00"
"BRN1131863",45.5764,"n/a","103.00"
"BRN1131873",45.5764,"n/a","103.00"
"BRN1131883",45.5764,"n/a","103.00"
"BRN1132133",38.9067,"n/a","88.00"
"BRN1132153",38.9067,"n/a","88.00"
"BRN1132163",38.9067,"n/a","88.00"
"BRN1132173",38.9067,"n/a","88.00"
"BRN1132183",38.9067,"n/a","88.00"
"BRN1132193",38.9067,"n/a","88.00"
"BRN1132233",25.8451,"n/a","58.00"
"BRN1132253",25.8451,"n/a","58.00"
"BRN1132263",25.8451,"n/a","58.00"
"BRN1132273",25.8451,"n/a","58.00"
"BRN1132283",25.8451,"n/a","58.00"
"BRN1132293",25.8451,"n/a","58.00"
"BRN1133233",25.8451,"n/a","58.00"
"BRN1133253",25.8451,"n/a","58.00"
"BRN1133263",25.8451,"n/a","58.00"
"BRN1133273",25.8451,"n/a","58.00"
"BRN1133283",25.8451,"n/a","58.00"
"BRN1133293",25.8451,"n/a","58.00"
"BRN1134113",48.9112,"n/a","110.00"
"BRN1134133",48.9112,"n/a","110.00"
